s0,H0rd,M_B,eps
0.06634962922225779,10117.78800522719,-19.358019260647595,-0.024732474323973838
0.5693535839311863,9787.310640556301,-19.33687846489565,-0.16010385330733343
0.4761794412765209,9862.811606123683,-19.341125614540353,-0.09612190202493132
0.39237736474408347,9934.729972795609,-19.337320791821515,-0.0625120051479481
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.36436438356273215,9914.969769863292,-19.35000696138054,-0.05457289357972394
0.40437663407407193,9965.88462390587,-19.346869767808435,-0.07690713641248328
0.4903723433754873,9850.554184257086,-19.34652632921023,-0.11822986725820542
0.4801921320679877,9852.785020511026,-19.341163496231566,-0.09658327454113044
0.4348672687865022,9946.235399004994,-19.347596944890114,-0.09814278155253492
0.5038628789915276,9909.32162113137,-19.34412044009343,-0.12733084894857924
0.440596647766492,9879.6336334612,-19.350612693995355,-0.09158072778258204
0.010377475788720107,10034.047186132402,-19.355888523784643,-0.00010002575929968574
0.3861927395290482,9948.470669274839,-19.34523240083087,-0.06799560598808199
0.42614437233210034,9890.592060810033,-19.348255608511444,-0.07888993669151345
0.3369538720289614,9973.494663832236,-19.3515918672206,-0.0635573080983863
0.5232205845624326,9843.852242678951,-19.345966480734408,-0.1434029214341166
0.39451405559743735,9886.838753502243,-19.350233544952836,-0.06364651977613114
0.4985523800047162,9943.328665117071,-19.337065733812835,-0.13929060417826858
0.6073836256459048,9740.41466721549,-19.325792420158955,-0.18678874966339545
0.025407354116204484,10030.563955474436,-19.351073279545783,-0.003933166860043094
0.39044074034057774,9927.194734974351,-19.34350927108323,-0.06925642940516376
0.42619285073128843,9884.603371645504,-19.34263249439466,-0.07498335190794223
0.4545027963363043,9897.923803253674,-19.33859000470324,-0.09477171453502886
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.5017155368587826,9917.15130111995,-19.341954728839816,-0.13337269268984692
0.45873068014377655,9907.577445272515,-19.34485354368958,-0.09280930196214666
0.43577395505913213,9900.52452266422,-19.34470348070755,-0.08127437399944606
0.4090883540370872,9973.4960007265,-19.34643919499029,-0.09251244201801737
0.5034827904491144,9887.18965644879,-19.34272935647655,-0.12375873857879607
0.3605412386377039,9914.457801383356,-19.347159262973165,-0.04504828826959708
0.5070778525912248,9885.268459011832,-19.341094717820127,-0.13386073356219075
0.057891823603482495,10105.134149214633,-19.357697290576656,-0.021010329487758505
0.5693535839311863,9787.310640556301,-19.33687846489565,-0.16010385330733343
0.4761794412765209,9862.811606123683,-19.341125614540353,-0.09612190202493132
0.39851514969459223,9931.09364629114,-19.33744618581114,-0.06569915658833508
0.3853530782553096,9934.309679959742,-19.342977678546777,-0.06100276185155084
0.36436438356273215,9914.969769863292,-19.35000696138054,-0.05457289357972394
0.40437663407407193,9965.88462390587,-19.346869767808435,-0.07690713641248328
0.4903723433754873,9850.554184257086,-19.34652632921023,-0.11822986725820542
0.4920777823353923,9845.781560755482,-19.340840158624513,-0.10133758089236317
0.4348672687865022,9946.235399004994,-19.347596944890114,-0.09814278155253492
0.5061200047304455,9909.78570165492,-19.34399425632762,-0.12864539019446725
0.45599458787142205,9863.956090012827,-19.35269371793864,-0.09948975056343781
0.010377475788720107,10034.047186132402,-19.355888523784643,-0.00010002575929968574
0.39759329523173453,9947.948936519413,-19.34440377106799,-0.07522954332313567
0.42614437233210034,9890.592060810033,-19.348255608511444,-0.07888993669151345
0.24747311501739983,10007.898154363436,-19.355597336832226,-0.029367992516017266
0.5245986584785035,9843.254135536172,-19.34595637655012,-0.14423609391657458
0.39451405559743735,9886.838753502243,-19.350233544952836,-0.06364651977613114
0.4724951397121203,9949.569614231745,-19.339778386281214,-0.12202988599871092
0.6073836256459048,9740.41466721549,-19.325792420158955,-0.18678874966339545
0.025407354116204484,10030.563955474436,-19.351073279545783,-0.003933166860043094
0.38000248854281626,9937.895829179257,-19.342121640121636,-0.06643999395752179
0.4078898706109484,9883.990915231216,-19.342609556548343,-0.06343288446214296
0.4545027963363043,9897.923803253674,-19.33859000470324,-0.09477171453502886
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
