z,delta,f,fsigma8
1.0338329598888767,0.4619540087881595,0.8798450856966786,0.42637182246690636
1.0693557877461877,0.45494971877040064,0.8848694940888894,0.42230494506282795
1.10549905559236,0.4480133534357642,0.8897135804951063,0.41814289460976606
1.1422736000021572,0.44114641748061306,0.8943808329446943,0.4138936687634633
1.1796904468214242,0.4343502850998165,0.898874925997021,0.4095650788646207
1.2177608144729017,0.42762620320721606,0.90319969598711,0.40516473215152615
1.2564961173197564,0.4209752949362982,0.9073591170595107,0.40070001637453456
1.2959079690878683,0.41439856337948533,0.911357278143285,0.3961780867474126
1.3360081863478919,0.407896895524466,0.9151983610478271,0.3916058551705677
1.3768087920581267,0.4014710663459821,0.9188866198868489,0.3869899816611791
1.4183220191692838,0.39512174293274943,0.9224263619495887,0.3823368678006819
1.4605603142921972,0.3888494889142966,0.9258219294959081,0.3776526521140061
1.5035363414296046,0.38265476906787976,0.9290776830235308,0.372943207387589
1.5472629857730933,0.37653795322510575,0.932197985711784,0.3682141388258674
1.59175335756639,0.370499320801967,0.935187189238038,0.3634707842954081
1.6370207960361003,0.3645390652902095,0.9380496207730191,0.35871821583067154
1.6830788733911173,0.35865729866930396,0.9407895711421923,0.353961242252776
1.7299413988918682,0.35285405573495776,0.9434112841488068,0.3492044127957189
1.777622422990662,0.3471292983400938,0.9459189470423468,0.34445202163451033
1.8261362415443232,0.3414829195442353,0.9483166821022764,0.33970811320967836
1.8754974001004179,0.33591474766722373,0.9506085392910599,0.33497648824260096
1.9257206982583446,0.3304245502432043,0.9527984899123073,0.3302607103361212
1.9768211941065785,0.3250120378708121,0.9548904211894592,0.32556411305490296
2.028814208737446,0.3196768679554877,0.9568881316575452,0.32088980737998213
2.081715330840727,0.3144186483398588,0.9587953272350863,0.31624068943197314
2.1355404213775024,0.309236940818117,0.9606156178150449,0.31161944835738364
2.1903056183356235,0.3041312644606685,0.9623525149778591,0.30702857445586607
2.2460273415682632,0.29910109876603697,0.964009430453338,0.3024703673877811
2.3027222977169504,0.2941458868234884,0.9655896741652845,0.2979469442452113
2.3604074852206045,0.2892650382147163,0.9670964542560077,0.2934602479422168
2.4191001994120587,0.2844579318311408,0.9685328767120174,0.289012055310429
2.478818037703581,0.2797239185537014,0.969901945384525,0.28460398508548773
2.5395789048629984,0.27506232379835,0.9712065624011981,0.28023750576564915
2.6014010183819414,0.2704724499310949,0.9724495289497479,0.27591394332201824
2.6643029139378687,0.2659535785564289,0.9736335464050724,0.27163448873985546
2.728303450951474,0.2615049726829881,0.9747612177619769,0.26740020537041076
2.7934218182411867,0.2571258787702768,0.975835049324979,0.2632120360727338
2.8596775397764063,0.25281552866030554,0.9768574525952517,0.2590708101249156
2.9270904805312385,0.24857314139797873,0.9778307462823886,0.25497724988421083
2.9956808524404526,0.2443979249440755,0.9787571583552783,0.2509319771754928
3.0654692204595015,0.24028907778597966,0.9796388280587862,0.24693551939561725
3.1364765087303486,0.23624579045810778,0.9804778085016913,0.24298831549942276
3.2087240068550065,0.2322672469012909,0.9812760685452467,0.23909072147097135
3.282233376278648,0.22835262583838817,0.9820354956027242,0.2352430158718896
3.3570266567841864,0.22450110201341264,0.9827578982498065,0.2314454050281256
3.4331262731003243,0.220711847332305,0.9834450086044436,0.2276980278943165
3.510555041624987,0.21698403193003138,0.9840984847402107,0.22400096069191888
3.589336177266202,0.2133168251665914,0.9847199131248309,0.22035422132518948
3.6694933004024426,0.20970939655452853,0.9853108110737195,0.21675777357910836
3.751050443964579,0.2061609166205297,0.9858726292065173,0.2132115311033299
3.8340320606414844,0.20267055770370748,0.986406753892637,0.20971536118625647
3.918463030211509,0.1992374946931512,0.9869145096697988,0.20626908832332022
4.004368667002009,0.19586090570733883,0.9873971616174099,0.20287249758356457
4.091774727479141,0.19253997271799905,0.9878559176644289,0.19952533777861511
4.180707417970267,0.1892738821210112,0.9882919308090469,0.19622732443812743
4.271193402521185,0.18606182525982173,0.9887063012525128,0.19297814260414667
4.363259810890629,0.18290299892045,0.9891000786322726,0.18977744950576578
4.4569342466843676,0.17979660573540185,0.9894742638021585,0.1866248769465634
4.552244795631428,0.1767418546172127,0.9898298111656867,0.18352003373070946
4.649220034004811,0.17373796111939577,0.9901676306411342,0.1804625078450313
4.747889037189315,0.17078414775628034,0.9904885894972899,0.17745186848440492
